BLcred.BL_user_validation, 0.0121610164642
bank/ws_validation_2, 0.24204993248
BLcred.BL_user_validation2, 0.000672101974487
BLcred.BL_check_signature, 0.0116789340973
BLcred.BL_user_setup, 0.00243806838989
blshim.pi_proof_wallet, 0.00222897529602
bank/ws_preparation_validation_1, 0.26609992981
BLcred.BL_user_preparation, 0.0117378234863
BLcred.BL_user_validation, 0.00835394859314
bank/ws_validation_2, 0.237864971161
BLcred.BL_user_validation2, 0.00133204460144
BLcred.BL_check_signature, 0.00682401657104
BLcred.BL_user_setup, 0.00463700294495
blshim.pi_proof_wallet, 0.00212788581848
bank/ws_preparation_validation_1, 0.221303224564
BLcred.BL_user_preparation, 0.00420594215393
BLcred.BL_user_validation, 0.00796103477478
bank/ws_validation_2, 0.225871086121
BLcred.BL_user_validation2, 0.000300884246826
BLcred.BL_check_signature, 0.00547909736633
BLcred.BL_user_setup, 0.00262498855591
blshim.pi_proof_wallet, 0.00230383872986
bank/ws_preparation_validation_1, 0.229377031326
BLcred.BL_user_preparation, 0.00426006317139
BLcred.BL_user_validation, 0.036171913147
bank/ws_validation_2, 0.248855113983
BLcred.BL_user_validation2, 0.000197887420654
BLcred.BL_check_signature, 0.00952005386353
BLcred.BL_user_setup, 0.00205898284912
blshim.pi_proof_wallet, 0.00257682800293
bank/ws_preparation_validation_1, 0.286169052124
BLcred.BL_user_preparation, 0.00347805023193
BLcred.BL_user_validation, 0.00727796554565
bank/ws_validation_2, 0.211303949356
BLcred.BL_user_validation2, 0.00144481658936
BLcred.BL_check_signature, 0.0259289741516
blshim.spending_2, 0.00126600265503
blshim.rev_attribute_1, 0.0142500400543
blshim.rev_attribute_1, 0.00865006446838
blshim.spending_2, 0.0015389919281
blshim.rev_attribute_1, 0.00904202461243
blshim.rev_attribute_1, 0.0075159072876
blshim.spending_2, 0.00139594078064
blshim.rev_attribute_1, 0.0143799781799
blshim.rev_attribute_1, 0.0120568275452
blshim.spending_2, 0.00209784507751
blshim.rev_attribute_1, 0.0179960727692
blshim.rev_attribute_1, 0.0248198509216
blshim.spending_2, 0.00342988967896
blshim.rev_attribute_1, 0.0137040615082
blshim.rev_attribute_1, 0.0204210281372
blshim.spending_2, 0.00183796882629
blshim.rev_attribute_1, 0.0233678817749
blshim.rev_attribute_1, 0.0272879600525
blshim.spending_2, 0.00171113014221
blshim.rev_attribute_1, 0.0120658874512
blshim.rev_attribute_1, 0.0132219791412
blshim.spending_2, 0.00199103355408
blshim.rev_attribute_1, 0.0156409740448
blshim.rev_attribute_1, 0.014543056488
blshim.spending_2, 0.00266695022583
blshim.rev_attribute_1, 0.0172560214996
blshim.rev_attribute_1, 0.00866603851318
blshim.spending_2, 0.00204396247864
blshim.rev_attribute_1, 0.0179669857025
blshim.rev_attribute_1, 0.0110948085785
blshim.spending_2, 0.00117087364197
blshim.rev_attribute_1, 0.0162558555603
blshim.rev_attribute_1, 0.0165309906006
blshim.spending_2, 0.00262403488159
blshim.rev_attribute_1, 0.0137310028076
blshim.rev_attribute_1, 0.0218918323517
blshim.spending_2, 0.004967212677
blshim.rev_attribute_1, 0.0160048007965
blshim.rev_attribute_1, 0.0132761001587
blshim.spending_2, 0.00116014480591
blshim.rev_attribute_1, 0.0114769935608
blshim.rev_attribute_1, 0.0100519657135
blshim.spending_2, 0.0020477771759
blshim.rev_attribute_1, 0.0127439498901
blshim.rev_attribute_1, 0.00856900215149
blshim.spending_2, 0.00691390037537
blshim.rev_attribute_1, 0.0228979587555
blshim.rev_attribute_1, 0.00958800315857
blshim.spending_2, 0.00221514701843
blshim.rev_attribute_1, 0.0107188224792
blshim.rev_attribute_1, 0.00841689109802
blshim.spending_2, 0.00395917892456
blshim.rev_attribute_1, 0.0122170448303
blshim.rev_attribute_1, 0.00820708274841
blshim.spending_2, 0.00232696533203
blshim.rev_attribute_1, 0.0080029964447
blshim.rev_attribute_1, 0.0120310783386
